% 1. Title: Premiership Data 2013 Season

% 2. Source: http://www.football-data.co.uk/data.php



@relation Premiership2013
@attribute 'HomeTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Bradford, Burnley, Charlton, Chelsea, Coventry, CrystalPalace, Derby, Everton, Fulham, Hull, Ipswich, Leeds, Leicester, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'AwayTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Bradford, Burnley, Charlton, Chelsea, Coventry, CrystalPalace, Derby, Everton, Fulham, Hull, Ipswich, Leeds, Leicester, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'FullTimeHomeTeamGoals' numeric
@attribute 'FullTimeAwayTeamGoals' numeric
@attribute 'HalfTimeHomeTeamGoals' numeric
@attribute 'HalfTimeAwayTeamGoals' numeric
@attribute 'HomeTeamShots' numeric
@attribute 'AwayTeamShots' numeric
@attribute 'HomeTeamShotsOnTarget' numeric
@attribute 'AwayTeamShotsOnTarget' numeric
@attribute 'HomeTeamFoulsCommitted' numeric
@attribute 'AwayTeamFoulsCommitted' numeric
@attribute 'HomeTeamCorners' numeric
@attribute 'AwayTeamCorners' numeric
@attribute 'HomeTeamYellowCards' numeric
@attribute 'AwayTeamYellowCards' numeric
@attribute 'HomeTeamRedCards' numeric
@attribute 'AwayTeamRedCards' numeric
@attribute 'Bet365HomeWinOdds' numeric
@attribute 'Bet365DrawOdds' numeric
@attribute 'Bet365AwayWinOdds' numeric
@attribute 'LadbrooksHomeWinOdds' numeric
@attribute 'LadbrooksDrawOdds' numeric
@attribute 'LadbrooksAwayWinOdds' numeric
@attribute 'WilliamHillHomeWinOdds' numeric
@attribute 'WilliamHillDrawOdds' numeric
@attribute 'WilliamHillAwayWinOdds' numeric
@attribute 'class' { D,H,A }
@data
Wigan,Arsenal,0,0,0,0,6,10,3,6,10,8,8,5,2,2,0,0,6.5,3.8,1.57,5,3.5,1.57,5,3.5,1.57,D
AstonVilla,Middlesbrough,1,1,0,1,5,10,3,2,15,21,4,4,0,4,0,0,1.61,3.75,6,1.57,3.5,5,1.6,3.4,4.8,D
Chelsea,Derby,6,1,2,0,14,4,10,3,7,17,7,0,0,1,0,0,1.1,9,26,1.1,6.5,17,1.07,8,21,H
Portsmouth,Birmingham,4,2,2,2,13,7,9,5,8,10,4,3,0,1,0,0,1.83,3.5,4.5,1.67,3.3,4.5,1.67,3.3,4.5,H
Arsenal,Middlesbrough,1,1,0,1,17,4,9,1,7,10,11,1,0,2,0,1,1.25,5.5,13,1.29,4.33,9,1.22,4.8,10,D
Derby,ManUnited,0,1,0,0,10,17,8,9,13,7,5,11,4,1,0,0,17,7,1.16,11,5,1.2,15,5.5,1.14,A
Liverpool,Reading,2,1,1,1,19,7,8,3,7,22,7,2,0,5,0,0,1.25,5.5,13,1.29,4,10,1.29,4.2,9,H
Portsmouth,AstonVilla,2,0,2,0,13,16,5,10,17,13,3,6,3,1,1,1,2.37,3.25,3.1,2.2,3.2,2.8,2.25,3.1,2.8,H
Sunderland,Chelsea,0,1,0,1,11,11,4,3,8,9,7,7,2,1,0,0,8,4.2,1.44,5.5,3.5,1.53,7,3.75,1.4,A
WestHam,Blackburn,2,1,1,1,12,9,6,5,11,13,8,10,1,3,0,0,2.5,3.3,2.87,2.25,3.2,2.75,2.38,3.1,2.62,H
Fulham,Everton,1,0,0,0,10,7,2,4,14,6,3,3,1,0,0,0,3.5,3.4,2.1,3.5,3.2,1.91,3.1,3.2,2.05,H
ManCity,Tottenham,2,1,0,1,13,12,8,7,11,3,5,5,0,0,0,0,2.6,3.3,2.7,2.38,3.2,2.6,2.5,3.1,2.5,H
Wigan,Bolton,1,0,1,0,10,12,7,7,16,13,8,5,2,3,1,0,2.25,3.3,3.25,2,3.2,3.2,2.1,3,3.2,H
Birmingham,Newcastle,1,1,1,0,12,13,4,7,8,12,3,8,2,2,0,0,2.2,3.25,3.4,2.2,3.2,2.8,2.2,3.1,2.88,D
ManUnited,Bolton,2,0,2,0,21,14,12,10,12,14,6,3,0,2,0,0,1.16,7,17,1.12,6,15,1.17,5.5,12,H
Tottenham,Chelsea,4,4,1,2,10,10,9,8,10,16,10,2,2,2,0,0,3.6,3.3,2.1,3.2,3.2,2,2.9,3.2,2.15,D
AstonVilla,Sunderland,0,1,0,0,9,12,3,3,9,11,4,4,0,2,0,0,1.57,3.8,6.5,1.53,3.5,5.5,1.5,3.4,6,A
Blackburn,Wigan,3,1,2,1,11,14,7,7,19,15,1,9,1,3,1,1,1.72,3.6,5,1.73,3.2,4.33,1.73,3.25,4.2,H
Bolton,ManCity,0,0,0,0,17,7,7,4,9,14,12,12,1,0,0,0,2.37,3.3,3,2.38,3.2,2.6,2.3,3.1,2.75,D
Everton,WestHam,1,1,1,0,14,13,7,5,10,10,4,4,0,0,0,0,1.72,3.6,5,1.67,3.3,4.5,1.62,3.3,5,D
Middlesbrough,Derby,1,0,1,0,6,5,3,1,9,10,9,2,2,1,0,0,1.44,4.2,8,1.44,3.75,6,1.44,3.75,6,H
Newcastle,Fulham,2,0,1,0,15,9,9,5,9,5,6,4,0,1,0,0,1.8,3.5,4.75,1.73,3.4,4,1.91,3.2,3.5,H
Reading,Birmingham,2,1,1,0,13,13,8,7,16,15,8,7,0,1,0,0,2,3.5,3.75,2,3.2,3.2,2.05,3.1,3.2,H
Tottenham,Portsmouth,2,0,0,0,17,4,8,4,8,13,7,2,0,1,0,0,1.9,3.5,4,1.83,3.2,3.75,1.91,3.2,3.5,H
Chelsea,Arsenal,2,1,0,0,11,7,8,5,10,13,4,2,3,1,0,0,2.2,3.2,3.5,2.2,3,3,2.1,3,3.2,H
ManUnited,Liverpool,3,0,1,0,22,8,15,4,11,12,2,4,1,3,0,1,2,3.3,4,1.91,3,3.75,1.95,3,3.6,H
Birmingham,ManCity,3,1,1,0,10,8,7,4,13,10,5,2,0,2,1,0,2.4,3.3,3,2.25,3.2,2.75,2.25,3.1,2.8,H
Bolton,Arsenal,2,3,2,0,13,17,9,8,12,10,8,6,2,2,0,1,5,3.6,1.72,3.75,3.3,1.8,4.5,3.3,1.67,A
Derby,Fulham,2,2,1,1,19,9,13,4,18,16,4,5,2,4,0,0,3,3.3,2.4,2.75,3.25,2.2,2.75,3.2,2.25,D
ManUnited,AstonVilla,4,0,2,0,14,13,7,6,7,5,4,7,1,1,0,0,1.3,5,12,1.29,4.33,9,1.29,4.2,9,H
Portsmouth,Wigan,2,0,1,0,12,17,7,9,10,13,5,4,1,2,0,0,1.8,3.6,4.5,1.73,3.2,4.33,1.8,3.25,3.8,H
Reading,Blackburn,0,0,0,0,8,9,2,6,10,15,6,7,3,5,1,0,2.4,3.3,3,2.25,3.2,2.75,2.3,3.1,2.75,D
Sunderland,WestHam,2,1,1,1,22,10,12,4,9,10,13,4,2,1,0,0,2.25,3.3,3.25,2.25,3.2,2.75,2.2,3.1,2.88,H
Chelsea,Middlesbrough,1,0,1,0,16,7,6,3,11,9,8,3,1,1,0,0,1.3,5,12,1.29,4.33,9,1.25,4.5,10,H
Liverpool,Everton,1,0,1,0,15,3,9,2,13,14,11,4,1,4,0,0,1.72,3.6,5,1.73,3.2,4.33,1.8,3,4.2,H
Tottenham,Newcastle,1,4,1,1,18,17,10,9,10,8,6,7,1,1,0,0,1.66,3.6,5.5,1.62,3.5,4.5,1.57,3.5,5,A
Arsenal,Liverpool,1,1,0,1,8,11,6,4,10,10,5,3,1,2,0,0,2.1,3.2,3.75,2,3.2,3.2,1.95,3.1,3.5,D
AstonVilla,Bolton,4,0,1,0,10,6,6,3,15,9,5,4,2,1,0,0,1.66,3.6,5.5,1.62,3.5,4.5,1.62,3.3,5,H
Blackburn,Tottenham,1,1,1,1,12,11,7,8,20,4,1,1,3,1,0,0,2.4,3.4,2.87,2.2,3.25,2.75,2.3,3.2,2.62,D
Fulham,Sunderland,1,3,0,1,14,9,5,6,12,9,8,5,2,0,0,0,2.3,3.3,3.2,2.2,3.2,2.8,2.2,3.3,2.7,A
ManCity,Chelsea,0,2,0,1,14,10,7,5,6,12,7,5,1,0,0,0,5,3.6,1.72,4.5,3.3,1.67,4.33,3.2,1.73,A
Newcastle,Reading,3,0,2,0,14,8,9,3,10,11,9,7,0,1,0,0,1.8,3.6,4.5,1.73,3.2,4.33,1.73,3.2,4.33,H
Wigan,Birmingham,2,0,1,0,15,5,8,1,11,17,2,2,1,2,0,1,2.1,3.3,3.6,2,3.2,3.2,2.1,3,3.2,H
Everton,Derby,1,0,0,0,11,7,5,5,17,19,9,8,1,3,0,0,1.25,5.5,13,1.22,5,10,1.2,5,11,H
Middlesbrough,ManUnited,2,2,1,1,12,15,7,7,20,11,4,10,3,1,0,0,8.5,4.5,1.4,6.5,3.6,1.44,7,3.75,1.4,D
WestHam,Portsmouth,0,1,0,0,10,18,8,9,16,11,7,4,0,0,0,0,2.25,3.3,3.25,2.25,3.3,3,2.3,3.2,3.1,A
Birmingham,Everton,1,1,0,0,14,13,7,6,9,6,11,1,1,1,0,0,3,3.3,2.4,2.6,3.2,2.38,2.75,3.2,2.25,D
Bolton,WestHam,1,0,0,0,12,11,9,7,12,11,12,5,1,1,0,0,2.1,3.4,3.5,2.1,3.2,3,2,3.2,3.2,H
Derby,AstonVilla,0,6,0,3,8,16,5,12,15,15,3,2,0,0,0,0,6,4,1.57,5,3.5,1.57,5.5,3.6,1.5,A
Portsmouth,Newcastle,0,0,0,0,17,14,8,5,11,8,2,11,1,1,0,0,2.2,3.3,3.4,2,3.2,3.2,2,3.3,3.1,D
Reading,Fulham,0,2,0,1,4,16,0,8,11,5,4,7,0,1,0,0,1.9,3.4,4.33,1.73,3.4,4,1.73,3.4,4,A
Sunderland,ManCity,1,2,0,0,12,7,7,5,13,12,6,2,3,2,0,0,2.2,3.3,3.4,1.91,3.25,3.4,2.05,3.2,3.1,A
Tottenham,Middlesbrough,1,1,1,0,12,13,9,7,6,19,2,7,0,3,0,0,1.66,3.6,5.5,1.73,3.2,4.33,1.67,3.4,4.33,D
Liverpool,Blackburn,3,1,0,0,17,7,9,3,12,10,5,1,1,0,0,0,1.5,4,7,1.4,3.75,7,1.44,3.6,6.5,H
ManUnited,Arsenal,2,1,0,0,13,18,7,11,12,7,6,5,2,6,0,0,1.83,3.5,4.5,1.91,3.2,3.5,1.8,3.25,3.8,H
Chelsea,Wigan,1,1,0,0,19,6,10,5,10,17,9,3,0,2,0,0,1.22,6,15,1.2,5,11,1.2,5,11,D
Everton,Chelsea,0,1,0,1,10,5,5,3,8,9,4,6,0,2,0,0,3.8,3.4,2,3.2,3.2,2,3.2,3.2,2,A
Arsenal,Reading,2,0,2,0,19,4,12,2,7,15,12,4,0,3,0,0,1.33,5,10,1.33,4,8,1.29,4.5,8,H
Blackburn,ManUnited,1,1,1,0,4,13,3,10,14,12,3,8,1,1,0,0,6,4,1.57,5,3.5,1.57,5.5,3.5,1.53,D
Fulham,Liverpool,0,2,0,1,10,16,6,7,9,10,3,3,1,0,0,0,3.4,3.25,2.2,3.5,3.4,1.83,3,3.4,2,A
Middlesbrough,Bolton,0,1,0,0,16,12,10,9,10,14,7,4,0,2,0,0,2.1,3.3,3.6,1.91,3.25,3.4,2.1,3.2,3,A
WestHam,Derby,2,1,1,0,12,12,8,8,11,13,5,11,2,1,0,0,1.36,5,8.5,1.4,4,6.5,1.36,4,7,H
Wigan,Tottenham,1,1,1,1,13,15,7,12,8,9,2,6,2,1,0,0,2.62,3.3,2.7,2.38,3.2,2.6,2.5,3.25,2.4,D
AstonVilla,Birmingham,5,1,2,0,16,11,9,6,11,20,7,8,0,1,0,0,1.8,3.3,5,1.8,3.2,4,1.8,3.1,4,H
ManCity,Portsmouth,3,1,2,1,16,12,10,6,7,6,6,3,1,1,0,1,2.37,3.3,3,2.2,3.2,2.8,2.25,3.2,2.75,H
Newcastle,Sunderland,2,0,2,0,8,12,4,8,8,13,4,4,0,5,0,0,1.83,3.5,4.5,1.8,3.2,4,1.83,3,4,H
Birmingham,Liverpool,2,2,1,0,5,12,3,7,6,9,3,5,2,1,0,0,2.75,3.25,2.6,2.5,3.25,2.4,2.75,3.1,2.3,D
Chelsea,ManUnited,2,1,1,0,13,7,8,6,14,16,8,3,3,4,0,0,2.5,3.1,3,2.38,2.88,2.8,2.3,3.1,2.75,H
ManCity,Fulham,2,3,2,0,10,18,5,13,9,7,3,4,0,1,0,0,1.83,3.5,4.5,1.73,3.5,3.75,1.83,3.3,3.6,A
Sunderland,Middlesbrough,3,2,2,1,10,10,5,6,13,9,7,1,3,2,0,0,2.3,3.1,3.4,2.2,3.2,2.8,2.2,3,3,H
Tottenham,Bolton,1,1,0,0,26,7,13,4,6,11,12,3,1,3,0,0,1.9,3.5,4,1.8,3.4,3.6,1.8,3.3,3.75,D
WestHam,Newcastle,2,2,2,2,18,4,11,3,13,11,6,1,2,3,0,0,2.5,3.3,2.87,2.38,3.2,2.6,2.38,3.1,2.62,D
Wigan,Reading,0,0,0,0,12,7,5,2,18,13,6,5,2,4,0,0,2.1,3.2,3.75,2,3.2,3.2,2,3.2,3.2,D
Everton,AstonVilla,2,2,0,0,13,6,7,3,10,17,9,6,3,3,0,0,2.25,3.3,3.25,2.2,3.2,2.8,2.1,3.2,3,D
Portsmouth,Blackburn,0,1,0,0,15,12,6,9,20,12,8,7,2,2,0,0,2.1,3.3,3.6,2.1,3.2,3,2.1,3.2,3,A
Derby,Arsenal,2,6,1,2,12,20,10,11,6,7,5,6,0,0,0,0,13,5.5,1.25,8,5,1.25,10,4.5,1.25,A
AstonVilla,Wigan,0,2,0,0,14,9,5,5,7,8,8,2,0,1,0,0,1.53,3.8,7,1.57,3.5,5,1.53,3.5,5.5,A
Blackburn,Derby,3,1,1,1,25,6,14,3,12,17,10,1,0,0,0,0,1.25,5.5,13,1.22,5,10,1.3,4.33,8,H
Bolton,Sunderland,2,0,1,0,4,5,2,4,11,12,3,1,1,0,0,0,1.57,4,6,1.62,3.5,4.5,1.6,3.4,4.8,H
Fulham,Birmingham,2,0,0,0,9,2,6,0,10,12,2,8,2,5,0,0,2.2,3.4,3.25,2.2,3.2,2.8,2.1,3.3,2.88,H
ManUnited,WestHam,4,1,3,1,8,9,4,5,15,16,4,2,1,3,1,0,1.16,7,17,1.17,5.5,12,1.12,6,15,H
Middlesbrough,Portsmouth,2,0,1,0,11,13,7,8,16,11,7,5,1,1,0,0,2,3.5,3.75,1.8,3.3,3.75,1.95,3.3,3.25,H
Reading,Tottenham,0,1,0,1,13,13,6,7,10,7,10,1,1,0,0,0,2.2,3.4,3.25,1.91,3.4,3.25,2.1,3.2,3,A
Arsenal,Everton,1,0,0,0,11,8,2,4,10,4,8,3,0,1,0,0,1.66,3.6,5.5,1.62,3.5,4.5,1.67,3.2,4.8,H
Liverpool,ManCity,1,0,0,0,23,4,10,3,9,5,12,5,0,0,0,0,1.66,3.6,5.5,1.57,3.5,5,1.62,3.5,4.5,H
Newcastle,Chelsea,0,2,0,0,13,18,5,9,13,15,1,6,2,2,0,0,6,4.2,1.53,5,3.5,1.57,5,3.6,1.53,A
Birmingham,Blackburn,4,1,1,0,15,14,9,9,16,11,5,2,3,2,0,0,2,3.6,3.6,2,3.5,3.6,1.91,3.5,3.2,H
Chelsea,Bolton,1,1,0,0,19,6,12,4,12,8,9,2,1,3,0,0,1.14,8,17,1.12,8,19,1.12,6,15,D
Derby,Reading,0,4,0,1,6,11,2,7,17,13,2,0,0,1,0,0,5.5,4.2,1.57,5.5,4,1.44,5,3.8,1.5,A
Everton,Newcastle,3,1,1,0,20,3,11,2,11,12,6,2,0,2,0,0,1.8,3.5,4.75,1.73,3.2,4.33,1.91,2.88,4,H
Middlesbrough,ManCity,8,1,2,0,19,8,15,2,10,9,7,0,2,1,0,1,2.1,3.3,3.6,2,3.2,3.2,2.05,3.2,3.1,H
Portsmouth,Fulham,0,1,0,0,15,7,10,4,13,11,5,6,0,0,0,0,3.3,3.6,2.1,3.25,3.5,2.1,2.8,3.4,2.1,A
Sunderland,Arsenal,0,1,0,1,13,12,5,8,14,12,3,4,1,1,0,0,4.33,3.75,1.8,4.33,3.2,1.73,4.2,3.4,1.7,A
Tottenham,Liverpool,0,2,0,0,6,18,3,12,11,9,8,4,1,1,0,0,2.62,3.4,2.62,2.38,3.2,2.6,2.5,3.1,2.5,A
WestHam,AstonVilla,2,2,1,1,16,13,8,8,9,21,7,8,2,2,0,0,3.2,3.5,2.2,2.75,3.25,2.2,2.8,3.4,2.1,D
Wigan,ManUnited,0,2,0,1,15,11,6,6,10,5,5,12,3,2,0,0,12,6.5,1.22,13,6.5,1.2,9.5,5.5,1.2,A
AstonVilla,Bolton,2,2,2,2,3,13,2,6,14,16,7,8,0,2,0,0,2.3,3.25,3,2.1,3,3.2,2.2,3.2,2.8,D
Everton,ManUnited,0,2,0,1,10,12,5,5,15,14,8,6,3,1,0,0,5,3.4,1.72,3.75,3.2,1.83,4.33,3.2,1.72,A
Fulham,Birmingham,0,0,0,0,15,7,7,4,12,13,6,6,1,2,0,0,2.37,3.25,2.87,2.25,3,2.88,2.3,3.2,2.62,D
ManCity,WestBrom,0,0,0,0,15,13,8,3,13,11,3,6,2,3,0,0,1.72,3.4,5,1.67,3.25,4.5,1.7,3.3,4.33,D
Middlesbrough,Liverpool,0,0,0,0,4,16,2,7,17,11,5,0,2,3,1,0,2.87,3.2,2.4,2.75,3.1,2.3,2.75,3.1,2.3,D
Portsmouth,Tottenham,0,2,0,1,11,11,7,6,13,23,7,2,0,2,0,0,2.75,3.2,2.5,2.75,3.2,2.25,2.62,3.2,2.3,A
Sunderland,Charlton,1,3,1,1,12,14,8,4,15,17,5,5,2,0,0,1,2.37,3.2,2.9,2.38,3,2.75,2.3,3.2,2.62,A
WestHam,Blackburn,3,1,0,1,13,11,5,5,11,14,2,6,0,1,0,1,2.5,3.2,2.75,2.38,3,2.75,2.3,3.2,2.62,H
Arsenal,Newcastle,2,0,0,0,15,2,12,1,15,17,8,3,0,1,0,1,1.4,4.2,8,1.4,3.75,7,1.4,3.75,7,H
Wigan,Chelsea,0,1,0,0,12,20,5,9,14,7,2,6,1,0,0,0,10,4.5,1.33,8,4,1.33,8,4.5,1.28,A
Birmingham,ManCity,1,2,1,1,9,9,2,6,7,12,9,4,3,1,0,0,2.2,3.2,3.25,2.1,3.2,3,2.2,3.1,2.87,A
Blackburn,Fulham,2,1,1,0,16,8,9,4,26,14,8,1,2,2,0,0,2,3.2,3.75,1.91,3.2,3.5,1.95,3.25,3.3,H
Charlton,Wigan,1,0,1,0,21,4,10,0,10,11,4,4,0,1,0,0,1.8,3.4,4.33,1.62,3.5,4.5,1.7,3.2,4.5,H
Liverpool,Sunderland,1,0,1,0,15,2,6,0,8,20,5,5,2,3,0,1,1.28,5,10,1.22,5,10,1.33,4,8,H
ManUnited,AstonVilla,1,0,0,0,18,3,12,3,13,21,11,7,2,1,0,0,1.22,5.5,13,1.25,4.5,10,1.28,4.5,8,H
Newcastle,WestHam,0,0,0,0,14,6,6,1,9,11,10,2,1,1,0,1,1.61,3.6,5.5,1.57,3.5,5,1.7,3,5,D
Tottenham,Middlesbrough,2,0,0,0,18,12,8,3,16,10,5,6,3,1,0,0,1.9,3.3,4,1.8,3.2,4,1.8,3.3,3.75,H
WestBrom,Portsmouth,2,1,1,0,6,10,2,2,21,19,3,3,4,3,0,0,2.2,3.2,3.25,2.1,3.2,3,2.1,3.2,3,H
Bolton,Everton,0,1,0,0,16,3,6,1,10,13,8,3,0,1,0,0,2.1,3.2,3.5,2.1,3.2,3,2.05,3.2,3.1,A
Chelsea,Arsenal,1,0,0,0,9,9,6,3,17,21,3,7,2,3,0,0,2,3.2,3.75,1.83,3.2,3.75,1.83,3.2,3.75,H
Birmingham,Middlesbrough,0,3,0,2,14,8,8,3,14,15,2,2,0,1,0,0,2.5,3.2,2.75,2.25,3.2,2.75,2.3,3.1,2.75,A
Portsmouth,AstonVilla,1,1,1,1,20,7,11,3,12,10,13,4,3,1,0,1,2.5,3.2,2.75,2.38,3.2,2.6,2.4,3.1,2.6,D
Sunderland,ManCity,1,2,1,2,15,12,10,7,10,10,5,3,1,2,0,0,2.75,3.2,2.5,2.75,3.2,2.25,2.62,3.1,2.37,A
Arsenal,Fulham,4,1,1,1,20,8,14,3,16,11,6,7,5,2,0,0,1.22,5.5,13,1.22,5,10,1.22,5,9.5,H
Blackburn,Tottenham,0,0,0,0,11,1,7,1,15,12,7,0,2,2,1,0,2.62,3.2,2.6,2.5,3.2,2.5,2.75,3.1,2.3,D
Bolton,Newcastle,2,0,1,0,14,7,6,4,12,17,4,3,0,1,0,0,2.3,3.25,3,2.1,3.2,3,2.1,3.2,3,H
Chelsea,WestBrom,4,0,2,0,11,0,8,0,10,7,9,1,0,1,0,0,1.2,5.5,17,1.2,5,11,1.14,6,12,H
AstonVilla,Blackburn,1,0,1,0,10,9,3,2,13,16,4,11,2,2,0,0,2.1,3.25,3.4,1.83,3.2,3.75,1.9,3.2,3.5,H
Fulham,Everton,1,0,0,0,9,6,4,2,19,25,6,2,1,2,0,1,2.5,3.2,2.75,2.5,3.2,2.5,2.5,3.1,2.5,H
ManCity,Portsmouth,2,1,0,0,16,7,9,2,13,17,12,3,1,2,0,0,1.61,3.6,5.5,1.62,3.25,5,1.6,3.3,5,H
Tottenham,Chelsea,0,2,0,1,11,13,6,7,16,12,2,5,3,2,1,0,4.33,3.3,1.83,3.75,3.25,1.8,4,3.1,1.8,A
WestBrom,Birmingham,2,3,1,3,15,8,8,7,11,24,3,2,1,3,0,0,2.37,3.1,3,2.38,3,2.75,2.3,3.1,2.75,A
WestHam,Bolton,1,2,0,0,13,10,6,6,13,16,7,7,1,4,0,0,2.5,3.2,2.75,2.38,3.2,2.6,2.4,3.1,2.6,A
Wigan,Sunderland,1,0,1,0,11,9,5,7,11,13,0,6,3,3,0,0,2.1,3.25,3.4,2.1,3.2,3,1.95,3.25,3.3,H
Middlesbrough,Charlton,0,3,0,1,10,12,6,8,18,15,6,1,2,1,0,0,1.83,3.3,4.33,1.83,3.2,3.75,1.83,3.2,3.75,A
Newcastle,ManUnited,0,2,0,0,9,11,4,5,26,16,5,3,1,2,0,0,5,3.6,1.66,5,3.5,1.57,5.5,3.3,1.57,A
Birmingham,Charlton,0,1,0,1,18,8,5,4,9,10,13,4,0,2,0,0,2.37,3.25,2.87,2.25,3.2,2.75,2.25,3.2,2.75,A
Chelsea,Sunderland,2,0,0,0,9,2,6,2,14,10,4,2,1,0,0,0,1.12,7.5,19,1.11,7,13,1.1,6.5,17,H
Everton,Portsmouth,0,1,0,0,11,12,6,8,10,12,11,6,2,1,0,0,1.72,3.3,5,1.62,3.25,5,1.57,3.3,5.5,A
ManUnited,ManCity,1,1,1,0,7,5,2,3,12,18,3,5,1,4,0,0,1.4,3.75,10,1.4,3.75,7,1.4,3.5,8,D
Middlesbrough,Arsenal,2,1,1,0,6,13,5,8,17,16,6,7,3,4,0,0,5,3.3,1.72,5,3.5,1.57,5,3.3,1.61,H
Newcastle,Fulham,1,1,0,1,15,13,10,8,19,16,10,8,4,1,1,0,1.61,3.4,6,1.62,3.5,4.5,1.66,3.3,4.5,D
Tottenham,Liverpool,0,0,0,0,10,11,7,6,16,13,4,4,1,1,0,0,2.5,3.2,2.75,2.4,3.25,2.5,2.4,3.1,2.6,D
WestBrom,Wigan,1,2,1,1,10,9,5,4,19,15,5,0,3,1,0,0,2,3.2,3.75,1.91,3.2,3.5,1.95,3.1,3.5,A
Bolton,Blackburn,0,0,0,0,12,7,6,3,18,17,4,4,1,2,0,0,2,3.2,3.75,1.83,3.2,3.75,1.9,3.1,3.6,D
WestHam,AstonVilla,4,0,2,0,14,14,9,8,15,12,4,11,0,1,0,0,2.5,3.2,2.75,2.5,3.2,2.5,2.5,2.9,2.62,H
AstonVilla,Tottenham,1,1,1,0,13,13,6,7,14,14,4,3,1,2,0,0,2.6,3.25,2.6,2.5,3.2,2.5,2.62,3.2,2.3,D
Charlton,Chelsea,0,2,0,0,11,16,4,11,11,10,2,7,0,2,0,0,6,3.6,1.57,6,3.4,1.5,6.5,3.6,1.44,A
Fulham,WestHam,1,2,0,0,9,10,6,3,11,14,4,6,2,1,0,0,2.2,3.1,3.3,1.83,3.2,3.75,2.1,3.2,3,A
Portsmouth,Birmingham,1,1,1,1,14,3,9,2,16,14,7,3,2,0,0,1,2.3,3.25,3,2.25,3.2,2.75,2.25,3.2,2.75,D
Sunderland,WestBrom,1,1,1,0,11,13,6,6,19,11,1,9,0,3,0,0,2.37,3.2,2.9,2.2,3.2,2.8,2.37,3.1,2.62,D
Blackburn,Newcastle,0,3,0,0,17,4,10,3,14,19,7,2,1,5,0,1,2.4,3.25,2.8,2.2,3.2,2.8,2.25,3.2,2.75,A
Liverpool,ManUnited,0,0,0,0,9,4,3,1,24,15,4,2,2,2,0,0,2.7,3.1,2.6,2.6,3.2,2.38,2.75,3.2,2.25,D
ManCity,Bolton,0,1,0,0,17,5,8,1,14,16,7,5,1,1,0,0,2.1,3.25,3.4,2,3.2,3.2,1.9,3.2,3.5,A
Wigan,Middlesbrough,1,1,0,1,11,10,4,3,11,16,4,5,0,1,0,0,2.7,3.1,2.6,2.75,3.25,2.2,2.62,3.1,2.37,D
Arsenal,Everton,2,0,2,0,11,4,4,2,13,19,4,0,2,3,0,0,1.4,4,9,1.33,4,8,1.33,4,8,H
Birmingham,Liverpool,2,2,0,0,4,14,4,6,14,14,3,7,2,3,1,0,3.4,3.25,2.1,3.5,3.2,1.91,3.2,3,2.1,D
Bolton,Portsmouth,1,0,1,0,11,6,2,4,9,6,7,3,2,2,0,0,1.72,3.4,5,1.62,3.25,5,1.83,3,4,H
Chelsea,AstonVilla,2,1,1,1,18,3,6,2,8,17,9,1,1,1,0,0,1.22,5.5,13,1.17,5.5,12,1.2,5,11,H
Everton,Wigan,0,1,0,0,14,11,7,3,17,21,11,3,2,1,0,0,1.9,3.25,4,1.67,3.25,4.5,1.83,3,4,A
ManUnited,Blackburn,1,2,0,1,27,10,8,10,13,15,7,1,1,3,0,0,1.3,4.33,13,1.22,5,10,1.33,3.75,9,A
Newcastle,ManCity,1,0,1,0,8,8,6,4,14,14,3,6,0,2,0,0,2.1,3.25,3.4,1.91,3.25,3.4,2.15,3,3.1,H
WestBrom,Charlton,1,2,0,2,18,8,10,4,10,12,6,3,0,1,0,0,2.75,3.2,2.5,2.75,3.2,2.25,2.7,3,2.37,A
WestHam,Arsenal,0,0,0,0,6,8,0,2,11,7,4,3,2,0,0,0,5,3.4,1.72,4.33,3.2,1.73,4.5,3.3,1.66,D
Middlesbrough,Sunderland,0,2,0,1,20,4,11,2,13,21,8,2,3,2,0,0,1.57,3.5,6.5,1.5,3.4,6,1.53,3.3,6,A
Tottenham,Fulham,1,0,1,0,9,8,4,5,10,9,6,6,0,3,0,0,1.61,3.4,6,1.57,3.5,5,1.57,3.3,5.5,H
Blackburn,WestBrom,2,0,0,0,20,6,11,3,15,17,11,1,2,0,0,0,1.8,3.3,4.5,1.73,3.2,4.33,1.72,3.1,4.5,H
Charlton,Tottenham,2,3,1,0,9,13,4,7,15,17,1,6,3,2,0,0,2.5,3.2,2.75,2.1,3.2,3,2.3,3.2,2.62,A
Fulham,ManUnited,2,3,2,3,11,11,6,7,20,11,3,9,2,1,0,0,5,3.6,1.66,5.5,3.5,1.53,5.5,3.3,1.57,A
