% 1. Title: Premiership Data 2013 Season

% 2. Source: http://www.football-data.co.uk/data.php



@relation Premiership2013
@attribute 'HomeTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Bradford, Burnley, Charlton, Chelsea, Coventry, CrystalPalace, Derby, Everton, Fulham, Hull, Ipswich, Leeds, Leicester, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'AwayTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Bradford, Burnley, Charlton, Chelsea, Coventry, CrystalPalace, Derby, Everton, Fulham, Hull, Ipswich, Leeds, Leicester, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'FullTimeHomeTeamGoals' numeric
@attribute 'FullTimeAwayTeamGoals' numeric
@attribute 'HalfTimeHomeTeamGoals' numeric
@attribute 'HalfTimeAwayTeamGoals' numeric
@attribute 'HomeTeamShots' numeric
@attribute 'AwayTeamShots' numeric
@attribute 'HomeTeamShotsOnTarget' numeric
@attribute 'AwayTeamShotsOnTarget' numeric
@attribute 'HomeTeamFoulsCommitted' numeric
@attribute 'AwayTeamFoulsCommitted' numeric
@attribute 'HomeTeamCorners' numeric
@attribute 'AwayTeamCorners' numeric
@attribute 'HomeTeamYellowCards' numeric
@attribute 'AwayTeamYellowCards' numeric
@attribute 'HomeTeamRedCards' numeric
@attribute 'AwayTeamRedCards' numeric
@attribute 'Bet365HomeWinOdds' numeric
@attribute 'Bet365DrawOdds' numeric
@attribute 'Bet365AwayWinOdds' numeric
@attribute 'LadbrooksHomeWinOdds' numeric
@attribute 'LadbrooksDrawOdds' numeric
@attribute 'LadbrooksAwayWinOdds' numeric
@attribute 'WilliamHillHomeWinOdds' numeric
@attribute 'WilliamHillDrawOdds' numeric
@attribute 'WilliamHillAwayWinOdds' numeric
@attribute 'class' { D,H,A }
@data
WestHam,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,1,0,2.25,3.2,2.75,2.38,3.2,2.6,D
Charlton,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1,0,2.75,3.2,2.25,2.8,3.25,2.2,H
Derby,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,4,0,2.4,3.25,2.5,2.38,3.2,2.6,H
Fulham,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,4,1,1.8,3,4.33,1.8,3.25,4,H
Leicester,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,1.91,3.2,3.5,1.91,3.2,3.6,A
Liverpool,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,1.4,3.75,7,1.4,3.75,7.5,H
ManUnited,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,3,0,1.4,3.75,7,1.33,4.33,7.5,A
Arsenal,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,0,0,1.44,3.6,6.5,1.5,3.5,6,H
Blackburn,Leeds,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,5,0,2.75,3.2,2.25,2.75,3.25,2.25,A
Ipswich,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1,0,2.5,3.25,2.4,2.6,3.2,2.38,A
Sunderland,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,2.75,3.2,2.25,2.6,3.2,2.38,D
Liverpool,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,1.57,3.25,5.5,1.44,3.75,6.5,D
ManUnited,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,1.28,4.33,9,1.25,4.5,11,H
Bolton,Charlton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,2.25,3.2,2.75,2.25,3.25,2.75,D
Everton,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,1.67,3.25,4.5,1.73,3.25,4.33,H
Middlesbrough,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,0,4,3.4,1.73,4,3.2,1.8,A
Newcastle,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,3,0,1.67,3.25,4.5,1.67,3.4,4.5,H
Southampton,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,2.37,3.2,2.6,2.38,3.2,2.6,H
Tottenham,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,2,0,1.8,3.2,4,1.83,3.25,3.75,H
WestHam,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,3,0,4.33,3.2,1.73,3.6,3.4,1.83,D
Chelsea,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,0,2.5,2.87,2.62,2.62,3.2,2.38,H
Leeds,Leicester,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,1.36,3.75,8,1.3,4.5,8,D
AstonVilla,Ipswich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.5,3.4,6,1.57,3.4,5.5,H
Arsenal,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,3,1,1.44,3.6,6.5,1.44,3.75,6.5,A
Leeds,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,1.44,3.6,6.5,1.44,3.75,6.5,H
Charlton,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,0,2.1,3.25,3,2,3.25,3.25,A
Derby,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,2.75,3.2,2.25,?,?,?,H
Leeds,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,1,0,1.73,3.2,4.33,1.67,3.4,4.5,A
Leicester,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,1,2.25,3.2,2.75,2.25,3.25,2.75,D
ManUnited,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,1.25,5,8,1.3,4.5,8,H
Sunderland,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,4,0,1.8,3.2,4,1.8,3.2,4,H
Tottenham,Ipswich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,1,1.4,3.75,7,1.4,3.75,7.5,A
Chelsea,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,0,1.36,3.75,8,1.4,4,6.5,H
Liverpool,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,4,0,2.1,3.2,3,2.2,3.2,2.88,A
Arsenal,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,4,0,1.83,3.2,3.75,1.8,3.4,3.75,H
AstonVilla,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,2.75,3.2,2.25,2.8,3.25,2.2,A
Blackburn,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,1,1.73,3.4,4,2,3.25,3.25,A
Bolton,Leeds,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,3.5,3.2,1.91,3.5,3.25,1.91,A
Everton,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,4.5,3.25,1.67,4.5,3.6,1.62,A
Fulham,Charlton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,1,0,1.8,3.2,4,1.73,3.25,4.33,D
Ipswich,Leicester,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,1.91,3.25,3.4,1.91,3.25,3.5,H
Newcastle,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.61,3.5,4.5,1.57,3.4,5.5,H
Southampton,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,3,0,2.62,3.4,2.25,2.75,3.25,2.25,H
WestHam,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,1.67,3.4,4.33,1.67,3.4,4.5,H
Arsenal,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,4,0,1.28,4.5,8,1.29,4.5,8.5,H
AstonVilla,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,3,0,2.2,3.2,2.8,2.25,3.25,2.75,D
Blackburn,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,4,0,1.61,3.5,4.5,1.62,3.4,5,A
Bolton,Leicester,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,2,2.1,3.2,3,2.1,3.25,3,D
Everton,Charlton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,1.8,3.2,4,1.83,3.25,3.75,A
Ipswich,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,2.1,3.2,3,2.25,3.25,2.75,H
Newcastle,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,3,0,2.1,3.2,3,1.91,3.4,3.4,A
Southampton,Leeds,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,3.5,3.2,1.91,3.25,3.25,2,A
WestHam,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,3.2,3.2,2,3.25,3.25,2,D
Fulham,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,4.5,3.25,1.67,4.5,3.4,1.67,A
Charlton,Ipswich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,0,2,3.4,3,2,3.25,3.25,H
Chelsea,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,1,0,1.33,4,8,1.36,4,7.5,A
Leeds,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,2,0,1.53,3.5,5.5,1.44,3.75,6.5,H
Liverpool,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,4,0,1.28,4.5,8,1.29,5,7.5,D
Middlesbrough,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,1.8,3.2,4,1.91,3.2,3.6,H
Sunderland,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,2.25,3.2,2.75,2.1,3,3.25,D
Tottenham,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.61,3.5,4.5,1.62,3.6,4.5,H
Derby,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,2.4,3.25,2.5,2.5,3.2,2.5,A
ManUnited,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,1.53,3.75,5,1.53,3.5,5.5,H
Southampton,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,3.5,3.2,1.91,3.5,3.25,1.91,H
AstonVilla,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,0,1.5,3.4,6,1.53,3.5,5.5,H
Blackburn,Charlton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,2.1,3.2,3,2.1,3.25,3,H
Bolton,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,3.2,3.2,2,3.6,3.4,1.83,D
Everton,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,2.1,3.2,3,2.2,3.25,2.8,H
Fulham,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,1.73,3.2,4.33,1.67,3.4,4.5,H
Ipswich,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,2.4,3.25,2.5,2.5,3.2,2.5,H
Newcastle,Leeds,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,6,0,2.37,3.2,2.6,2.25,3.25,2.75,H
WestHam,Leicester,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,1.61,3.25,5,1.57,3.4,5.5,H
Arsenal,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,1.91,3.2,3.5,1.91,3.25,3.5,D
Southampton,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,4.5,3.5,1.61,5.5,3.75,1.5,A
Derby,Ipswich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,2.4,3.25,2.5,2.38,3.2,2.6,A
Leicester,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,0,4.33,3.4,1.67,4.5,3.4,1.67,D
Liverpool,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.4,3.75,7,1.36,4.33,6.5,D
ManUnited,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,1.28,4.33,9,1.2,5.5,10,H
Middlesbrough,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,1.83,3.2,3.75,1.91,3.25,3.5,D
Sunderland,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,2,0,2.2,3.2,2.8,2.25,3.25,2.75,D
Tottenham,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,1.61,3.25,5,1.62,3.4,5,D
Chelsea,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1,0,1.61,3.5,4.5,1.62,3.4,5,H
Leeds,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,2.37,3.2,2.6,2.38,3.25,2.6,D
Charlton,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,2.37,3.2,2.6,2.25,3.25,2.75,A
ManUnited,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,1.67,3.4,4.33,1.62,3.4,5,A
Leicester,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,0,0,5.5,3.5,1.53,6,3.6,1.5,A
Bolton,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,6,3.4,1.5,6,3.6,1.5,A
Charlton,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,1.8,3.2,4,1.727,3.25,4.333,H
Sunderland,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,1.91,3.2,3.5,1.909,3.2,3.6,A
AstonVilla,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,1.73,3.2,4.33,1.667,3.4,4.5,D
Blackburn,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,0,4,3.2,1.8,3.5,3.25,1.909,A
Chelsea,Leeds,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,2.25,3.2,2.75,2.25,3.25,2.75,H
Ipswich,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,2.2,3.25,2.75,2.2,3.25,2.8,H
Liverpool,Leicester,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,1.25,4.5,10,1.25,4.5,11,H
Southampton,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,3,0,1.91,3.25,3.4,2.1,3.25,3,H
Tottenham,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,2.1,3.2,3,2.25,3.25,2.75,A
Arsenal,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,0,1.33,3.75,9,1.286,4.5,8.5,D
Derby,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,2,0,2.75,3.2,2.25,2.8,3.25,2.2,H
Everton,Ipswich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,1.91,3.25,3.4,2,3.25,3.25,A
Fulham,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,2.1,3.2,3,2.1,3.25,3,D
Leicester,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,4.33,3.2,1.73,4.333,3.25,1.727,A
ManUnited,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,1.25,4.5,10,1.2,5.5,10,H
Newcastle,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,1.4,3.75,7,1.364,4.333,6.5,H
WestHam,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,0,2.1,3.2,3,1.909,3.25,3.5,H
Leeds,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,1,0,2.25,3.2,2.75,2.25,3.25,2.75,A
Middlesbrough,Charlton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,2,3.2,3.2,?,?,?,D
AstonVilla,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,2.6,3.2,2.37,2.375,3.2,2.6,D
Bolton,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,2.25,3.2,2.75,2.375,3.2,2.6,H
Derby,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,2.25,3.2,2.75,2.2,3.25,2.8,A
Fulham,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,2,0,1.8,3.2,4,1.833,3.25,3.75,H
Ipswich,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,3.2,3.2,2,3.25,3.25,2,A
Middlesbrough,Leeds,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,3,3,2.2,2.8,3.25,2.2,D
Newcastle,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.5,3.4,6,1.444,3.75,6.5,H
Tottenham,Leicester,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.44,3.6,6.5,1.4,4,6.5,H
Charlton,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,6,3.75,1.44,6.5,3.75,1.444,A
Everton,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,5,0,4.33,3.2,1.73,4.333,3.25,1.727,A
Middlesbrough,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,2.5,2.87,2.62,2.375,3,2.75,H
Arsenal,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.4,3.75,7,1.4,4,6.5,H
Leicester,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,2,0,2.2,3.25,2.75,2.2,3.25,2.8,A
Liverpool,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,1.44,3.6,6.5,1.533,3.4,6,D
ManUnited,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,1.33,4,8,1.3,4.333,8.5,H
Southampton,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,1,1.8,3.2,4,1.8,3.4,3.75,D
WestHam,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,5,0,1.83,3.2,3.75,1.833,3.25,3.75,H
Leeds,Charlton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,3,0,1.57,3.5,5,1.444,3.75,6.5,D
Sunderland,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1,0,2.8,2.87,2.37,2.75,3.25,2.25,A
AstonVilla,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.67,3.25,4.5,1.727,3.25,4.333,H
Bolton,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,2.25,3.2,2.75,2.2,3.25,2.8,D
Charlton,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,1,0,2.8,3.2,2.2,2.875,3.2,2.2,H
Fulham,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,2,0,3,3,2.2,2.875,3.2,2.2,A
Ipswich,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.83,3.2,3.75,?,?,?,A
Middlesbrough,Leicester,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,4,0,1.57,3.5,5,1.571,3.4,5.5,H
Newcastle,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,2.5,3.25,2.4,2.5,3.2,2.5,A
Tottenham,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,1.67,3.25,4.5,1.615,3.4,5,H
Derby,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,0,0,7,4,1.36,7.5,4,1.364,D
Everton,Leeds,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,2.75,3.2,2.25,2.8,3.25,2.2,D
Arsenal,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,1.17,5.5,12,1.167,5.5,13,H
Blackburn,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,2.2,3.2,2.8,2.25,3.2,2.75,H
Sunderland,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,1,0,1.91,3.2,3.5,1.833,3.25,3.75,H
Chelsea,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,1.57,3.5,5,1.615,3.4,5,H
Leeds,Ipswich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,1.67,3.4,4.33,1.533,3.5,5.5,H
Liverpool,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,0,1.67,3.4,4.33,1.667,3.5,4.333,H
ManUnited,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,0,1.36,4,7,1.333,4,8.5,H
Southampton,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,1.8,3.2,4,1.909,3.25,3.5,D
WestHam,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,1.73,3.2,4.33,1.727,3.25,4.333,H
Leicester,Charlton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,2.8,3.2,2.2,2.75,3.25,2.25,D
Blackburn,Ipswich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,2,0,1.8,3.2,4,1.667,3.5,4.333,H
Chelsea,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,3,0,1.61,3.25,5,1.667,3.4,4.5,H
Bolton,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,1,2.2,3.25,2.75,2,3.25,3.25,A
Chelsea,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,0,1.44,3.6,6.5,1.444,3.6,7,H
Everton,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,4,1,2.37,3.2,2.6,2.5,3,2.625,H
Middlesbrough,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,3.2,3.5,1.91,4,3.2,1.8,A
Newcastle,Ipswich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,1.5,3.4,6,1.444,3.75,6.5,D
Southampton,Leicester,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,3,0,1.5,3.4,6,1.444,3.75,6.5,D
WestHam,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,0,5,3.25,1.61,5,3.75,1.533,A
AstonVilla,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,3.75,3.2,1.83,3.75,3.25,1.833,A
Leeds,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,1,0,1.67,3.25,4.5,1.533,3.5,5.5,H
Tottenham,Charlton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0,1.8,3.2,4,1.727,3.25,4.333,A
Charlton,Bolton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,1.67,3.4,4.33,1.571,3.6,5,A
Derby,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,0,1.83,3.2,3.75,2,3.25,3.25,A
Ipswich,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,2.2,3.25,2.75,2.375,3.2,2.6,D
Leicester,Leeds,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,0,4.5,3.5,1.61,4.5,3.6,1.615,A
ManUnited,Middlesbrough,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4,2,0,1.25,4.5,10,1.2,5.5,10,A
Sunderland,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3,0,2.1,3.2,3,?,?,?,D
Fulham,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,2,0,2.1,3.2,3,2.2,3.25,2.8,A
Liverpool,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,1.91,3.2,3.5,1.8,3.25,4,H
Newcastle,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,3,0,1.61,3.5,4.5,1.571,3.4,5.5,H
Arsenal,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,3,0,1.25,4.5,10,1.222,5,10,H
Bolton,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,1,0,2.2,3.25,2.75,2.5,3.2,2.5,H
Chelsea,Derby,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3,4,0,1.44,3.6,6.5,1.4,4,6.5,H
Leeds,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,2.75,3.2,2.25,2.8,3.25,2.2,A
Leicester,Blackburn,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,1,0,3.4,3.25,1.91,3.4,3.4,1.909,H
Liverpool,Charlton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,2,0,1.33,4,8,1.286,4.5,8.5,H
Middlesbrough,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,3,0,2.25,3.2,2.75,2.1,3.25,3,D
Southampton,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,1,0,1.83,3.4,3.6,1.833,3.4,3.6,D
WestHam,Ipswich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,2,0,1.8,3.25,3.75,1.8,3.25,4,H
