% 1. Title: Premiership Data 2013 Season

% 2. Source: http://www.football-data.co.uk/data.php



@relation Premiership2013
@attribute 'HomeTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Bradford, Burnley, Charlton, Chelsea, Coventry, CrystalPalace, Derby, Everton, Fulham, Hull, Ipswich, Leeds, Leicester, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'AwayTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Bradford, Burnley, Charlton, Chelsea, Coventry, CrystalPalace, Derby, Everton, Fulham, Hull, Ipswich, Leeds, Leicester, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'FullTimeHomeTeamGoals' numeric
@attribute 'FullTimeAwayTeamGoals' numeric
@attribute 'HalfTimeHomeTeamGoals' numeric
@attribute 'HalfTimeAwayTeamGoals' numeric
@attribute 'HomeTeamShots' numeric
@attribute 'AwayTeamShots' numeric
@attribute 'HomeTeamShotsOnTarget' numeric
@attribute 'AwayTeamShotsOnTarget' numeric
@attribute 'HomeTeamFoulsCommitted' numeric
@attribute 'AwayTeamFoulsCommitted' numeric
@attribute 'HomeTeamCorners' numeric
@attribute 'AwayTeamCorners' numeric
@attribute 'HomeTeamYellowCards' numeric
@attribute 'AwayTeamYellowCards' numeric
@attribute 'HomeTeamRedCards' numeric
@attribute 'AwayTeamRedCards' numeric
@attribute 'Bet365HomeWinOdds' numeric
@attribute 'Bet365DrawOdds' numeric
@attribute 'Bet365AwayWinOdds' numeric
@attribute 'LadbrooksHomeWinOdds' numeric
@attribute 'LadbrooksDrawOdds' numeric
@attribute 'LadbrooksAwayWinOdds' numeric
@attribute 'WilliamHillHomeWinOdds' numeric
@attribute 'WilliamHillDrawOdds' numeric
@attribute 'WilliamHillAwayWinOdds' numeric
@attribute 'class' { D,H,A }
@data
Wigan,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,3.75,1.85,4.5,3.5,1.8,4.5,3.4,1.83,A
Tottenham,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.3,3.6,3.25,2.25,3.4,3,2.3,3.4,3,H
AstonVilla,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7.5,4.5,1.44,5.5,4.33,1.53,6,4.33,1.5,A
Norwich,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.5,3.4,3,2.25,3.4,3.1,2.5,3.1,2.9,D
QPR,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.25,3.4,3.5,2.25,3.25,3.2,2.3,3.1,3.3,H
Reading,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.45,3.4,3.1,2.3,3.3,3.1,2.5,3.1,2.9,A
WestBrom,Swansea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.45,3.3,3.2,2.2,3.4,3.2,2.4,3.1,3.1,H
Liverpool,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.95,3.8,4,1.9,3.6,3.75,1.95,3.3,4,H
Newcastle,Stoke,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.83,3.7,4.8,1.85,3.5,4.2,1.83,3.1,5,H
AstonVilla,QPR,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.3,3.4,3.4,2.25,3.4,3.1,2.3,3.1,3.2,H
Everton,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.9,3.6,2.05,3.5,3.4,2.05,3.75,3.1,2.1,H
ManUnited,Reading,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.17,9,19,1.16,7.5,15,1.18,7.5,12,H
Southampton,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.2,3.8,1.91,4,3.6,1.85,4,3.3,1.95,H
Stoke,WestBrom,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.5,3.3,3.1,2.37,3.25,3,2.5,3.1,2.9,D
Swansea,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.4,3.5,2.25,3.1,3.5,2.2,3.4,3.1,2.25,A
Chelsea,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.4,5,9,1.4,4.5,8,1.4,4,10,H
Sunderland,Norwich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.05,3.5,4,2.05,3.4,3.6,2.1,3.1,3.75,D
Tottenham,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.5,4.5,7.5,1.53,4.2,6,1.53,3.6,7.5,A
Wigan,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.3,3.4,3.4,2.25,3.4,3.1,2.38,3.1,3.1,H
Arsenal,Reading,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.25,6.5,15,1.25,6,10,1.25,5.5,12,H
Everton,Stoke,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.57,3.9,7.5,1.53,4,6,1.57,3.5,7,H
ManCity,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.33,5.5,11,1.28,5.5,10,1.33,4.8,10,H
Southampton,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.5,3.5,2.2,3.75,3.6,1.9,3.5,3.1,2.2,H
Sunderland,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,4,1.65,5.5,3.8,1.6,6,3.3,1.67,A
Swansea,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.4,3.4,2.3,3.2,3.4,2.2,3.1,3.1,2.38,A
WestHam,WestBrom,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.3,3.4,3.4,2.3,3.3,3.1,2.3,3.2,3.2,H
Wigan,Norwich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.95,3.6,4.33,1.9,3.4,4,1.95,3.2,4.2,H
AstonVilla,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,4,1.75,4.33,3.6,1.8,4.8,3.5,1.75,A
Fulham,QPR,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2,3.6,4,1.95,3.5,3.75,2,3.2,4,H
Norwich,Swansea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.63,3.3,2.9,2.5,3.2,2.8,2.7,3.1,2.7,D
Reading,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.3,3.6,2.25,3,3.5,2.25,3.3,3.2,2.25,A
Stoke,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.1,3.4,4,2.1,3.3,3.5,2.15,3.2,3.5,A
WestBrom,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.1,3.7,1.95,4,3.5,1.9,4,3.3,1.95,A
Chelsea,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.36,5,11,1.33,5,9,1.33,4.5,11,H
Liverpool,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.36,5.5,9,1.36,5,7.5,1.36,5,8,D
Newcastle,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.1,3.5,3.8,2.1,3.4,3.4,2.05,3.4,3.6,H
QPR,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.38,3.4,3.25,2.3,3.4,3,2.4,3.1,3.1,D
Tottenham,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.2,3.4,3.6,2.2,3.3,3.2,2.2,3.2,3.4,D
ManUnited,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.3,3.5,3.3,2.2,3.4,3.2,2.3,3,3.4,A
Arsenal,Norwich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.25,6.5,14,1.25,6,10,1.25,5.5,13,H
AstonVilla,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.3,3.3,3.5,2.2,3.3,3.25,2.3,3.1,3.3,D
Everton,QPR,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.44,4.75,8,1.44,4.33,7,1.44,4.33,7,H
Reading,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,4.75,1.45,6.5,4.2,1.5,7,4,1.5,D
Southampton,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.91,3.75,4.2,1.85,3.6,4,1.95,3.2,4.2,D
Newcastle,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.95,3.5,4.5,1.9,3.4,4,1.95,3.1,4.33,A
Stoke,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,7,3.9,1.6,6,3.75,1.57,6.5,3.4,1.62,A
Arsenal,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.75,3.9,5,1.75,3.75,4.5,1.75,3.75,4.5,D
Fulham,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.75,3.8,1.8,4.33,3.4,1.83,4.5,3.5,1.8,A
ManCity,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.25,6.5,14,1.25,6,12,1.22,6,12,H
WestHam,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5.5,3.9,1.7,5.5,3.5,1.66,5.5,3.5,1.67,D
Fulham,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5,4,1.75,4.5,3.75,1.75,4.5,3.5,1.8,A
Norwich,Reading,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.75,3.8,5.25,1.75,3.75,4.5,1.75,3.4,5,H
QPR,Stoke,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.25,3.4,3.5,2.2,3.25,3.3,2.3,3.2,3.2,A
Sunderland,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.4,3.4,2.3,3.2,3.3,2.25,3.2,3.2,2.3,H
Swansea,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.38,3.5,3.1,2.2,3.4,3.1,2.4,3.1,3.1,D
WestBrom,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.25,3.5,3.4,2.2,3.4,3.2,2.3,3.2,3.2,D
WestHam,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.3,3.5,3.3,2.2,3.4,3.2,2.3,3.2,3.2,H
Liverpool,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.15,3.6,3.6,2.2,3.3,3.25,2.2,3.3,3.25,D
Tottenham,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.25,3.6,2.3,3,3.4,2.29,3.2,3.2,2.3,H
ManUnited,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.25,6.75,13,1.25,6,10.5,1.29,5.5,9.5,H
Everton,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.5,4.5,7.5,1.5,4,7,1.53,3.75,7,H
ManCity,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.29,6,12,1.25,5.5,12,1.29,5,12,H
Newcastle,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.88,3.6,2.5,2.8,3.4,2.4,3,3,2.5,A
Southampton,WestBrom,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.85,3.75,4.6,1.9,3.6,3.75,1.91,3.1,4.5,A
Stoke,Norwich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.25,3.3,3.6,2.1,3.2,3.75,2.15,3.1,3.6,H
Wigan,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.8,3.6,2.05,3.6,3.6,1.95,3.5,3.3,2.1,D
Arsenal,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.25,3.6,3.3,2.25,3.5,3,2.25,3.2,3.2,D
Chelsea,Swansea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.36,5.5,9,1.36,5,7.5,1.36,4.5,9,H
Reading,QPR,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.55,3.5,2.88,2.6,3.4,2.6,2.6,3.1,2.8,D
AstonVilla,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.3,3.4,3.4,2.25,3.3,3.2,2.3,3.2,3.2,H
Fulham,Reading,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.73,3.9,5.25,1.72,3.75,4.5,1.73,3.5,5,A
Norwich,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.55,3.3,3,2.37,3.3,2.9,2.6,3,2.9,A
QPR,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,8,4.75,1.44,6.5,4.5,1.44,8,4,1.44,A
Swansea,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,5.25,3.8,1.75,4.8,3.6,1.75,5,3.25,1.8,D
Tottenham,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.44,4.75,8,1.5,4.33,6,1.5,3.75,7.5,H
WestBrom,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.45,3.5,3,2.25,3.4,3.1,2.4,3.2,3,A
WestHam,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.38,3.4,3.25,2.25,3.4,3.1,2.4,3.1,3.1,D
Liverpool,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.95,3.6,4.2,1.95,3.5,3.75,1.95,3.2,4.2,D
ManUnited,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.2,3.5,3.5,2.2,3.4,3.2,2.25,3,3.5,A
Sunderland,Stoke,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.1,3.3,4,2.1,3.2,3.75,2.15,3,3.75,D
ManCity,WestBrom,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.4,5,9,1.33,5,9,1.36,4.6,9,H
Wigan,Swansea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.83,3.75,4.75,1.8,3.6,4.33,1.8,3.5,4.5,A
Chelsea,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.95,3.75,4,1.95,3.6,3.6,1.95,3.3,4,D
AstonVilla,Chelsea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,3.8,1.85,4.33,3.6,1.8,4.5,3.3,1.85,A
Everton,WestHam,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.5,4.5,7.5,1.53,4.2,6,1.53,4,6,H
Fulham,Liverpool,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.9,3.6,2.05,3.75,3.6,1.91,3.5,3.3,2.1,A
ManUnited,Swansea,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.3,5.75,12,1.3,5.5,9.5,1.33,4.8,10,H
Norwich,WestBrom,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.2,3.4,3.6,2.2,3.5,3.2,2.25,3.2,3.3,H
QPR,Newcastle,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,3.4,3.4,2.3,3,3.4,2.3,3,3.2,2.38,A
Stoke,Tottenham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,3.6,1.91,4,3.5,1.91,4.2,3.3,1.91,A
Sunderland,Southampton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.8,3.2,2.8,2.62,3.2,2.75,2.8,2.8,2.9,D
Arsenal,Wigan,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.4,5.5,8,1.36,5,8,1.4,4.33,8.5,H
Reading,ManCity,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,4.33,1.6,6,4.33,1.53,5.5,4,1.57,A
Chelsea,Everton,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.7,4,5.5,1.67,3.75,5,1.73,3.6,4.8,H
Liverpool,QPR,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.25,7,12,1.25,6,11,1.25,5.5,12,H
ManCity,Norwich,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.33,5.5,11,1.33,5,8.5,1.33,5,9,A
Newcastle,Arsenal,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,6,4.6,1.55,5.5,4,1.57,5.5,4.33,1.53,A
Southampton,Stoke,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.75,3.8,5.25,1.8,3.5,4.5,1.8,3.25,5,D
Swansea,Fulham,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.8,3.8,4.75,1.73,3.75,4.5,1.8,3.6,4.33,A
Tottenham,Sunderland,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.29,6,12,1.3,5,10,1.3,5,11,H
WestBrom,ManUnited,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,4.5,3.9,1.83,4.33,3.75,1.75,4.33,3.5,1.83,D
WestHam,Reading,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.67,4,5.75,1.7,3.75,4.8,1.7,3.4,5.5,H
Wigan,AstonVilla,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,2.15,3.6,3.6,2.05,3.5,3.4,2.15,3.3,3.4,D
