% 1. Title: Premiership Data 2013 Season

% 2. Source: http://www.football-data.co.uk/data.php



@relation Premiership2013
@attribute 'HomeTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Burnley, Chelsea, Derby, Everton, Fulham, Hull, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'AwayTeam' { Arsenal, AstonVilla, Birmingham, Blackburn, Blackpool, Bolton, Burnley, Chelsea, Derby, Everton, Fulham, Hull, Liverpool, ManCity, ManUnited, Middlesbrough, Newcastle, Norwich, NottinghamForest, Portsmouth, QPR, Reading, Southampton, Stoke, Sunderland, Swansea, Tottenham, WestBrom, WestHam, Wigan, Wolves }
@attribute 'FullTimeHomeTeamGoals' numeric
@attribute 'FullTimeAwayTeamGoals' numeric
@attribute 'HalfTimeHomeTeamGoals' numeric
@attribute 'HalfTimeAwayTeamGoals' numeric
@attribute 'HomeTeamShots' numeric
@attribute 'AwayTeamShots' numeric
@attribute 'HomeTeamShotsOnTarget' numeric
@attribute 'AwayTeamShotsOnTarget' numeric
@attribute 'HomeTeamFoulsCommitted' numeric
@attribute 'AwayTeamFoulsCommitted' numeric
@attribute 'HomeTeamCorners' numeric
@attribute 'AwayTeamCorners' numeric
@attribute 'HomeTeamYellowCards' numeric
@attribute 'AwayTeamYellowCards' numeric
@attribute 'HomeTeamRedCards' numeric
@attribute 'AwayTeamRedCards' numeric
@attribute 'Bet365HomeWinOdds' numeric
@attribute 'Bet365DrawOdds' numeric
@attribute 'Bet365AwayWinOdds' numeric
@attribute 'WilliamHillHomeWinOdds' numeric
@attribute 'WilliamHillDrawOdds' numeric
@attribute 'WilliamHillAwayWinOdds' numeric
@attribute 'class' { D,H,A }
@data
Sunderland,Portsmouth,1,1,1,0,16,9,9,6,12,14,9,6,4,3,0,1,1.8,3.5,4.75,1.8,3.5,4.5,D
Tottenham,Wolves,0,1,0,1,18,3,10,3,8,13,1,5,0,5,0,0,1.25,5.75,13,1.25,5.5,12,A
Liverpool,Arsenal,1,2,1,0,6,7,3,5,19,16,3,4,3,3,0,0,2.2,3.3,3.4,2.15,3.25,3.4,A
Birmingham,Blackburn,2,1,1,0,13,8,6,4,8,16,6,7,2,2,0,0,2.2,3.25,3.4,2.25,3.1,3.4,H
Bolton,WestHam,3,1,0,0,23,9,12,6,10,7,8,4,4,1,0,0,2.25,3.3,3.25,2.25,3.2,3.25,H
ManUnited,Wolves,3,0,2,0,12,4,9,1,11,11,8,3,1,1,0,0,1.17,7,19,1.2,6,15,H
Sunderland,AstonVilla,0,2,0,1,15,11,5,4,16,14,7,1,2,2,1,0,2.88,3.3,2.5,3,3.2,2.4,A
Burnley,Arsenal,1,1,1,1,8,17,3,9,11,11,3,6,2,0,0,0,7,4.2,1.5,7,4,1.5,D
Chelsea,Portsmouth,2,1,1,0,21,7,8,3,11,11,11,2,0,0,0,0,1.14,8,19,1.14,7.5,17,H
Liverpool,Wigan,2,1,1,0,12,8,7,5,12,11,13,0,1,1,0,0,1.33,4.75,11,1.33,4.5,11,H
Tottenham,ManCity,3,0,1,0,19,9,7,5,10,8,5,6,2,3,0,0,2.25,3.3,3.25,2.25,3.4,3.1,H
Arsenal,Hull,3,0,1,0,18,6,9,2,9,14,8,0,1,5,0,0,1.22,6,15,1.2,6,15,H
AstonVilla,Stoke,1,0,0,0,17,13,8,5,9,12,3,4,0,1,0,0,1.4,4.33,9,1.4,4.2,9,H
Blackburn,Tottenham,0,2,0,1,13,7,9,2,7,6,5,0,0,1,0,0,3.3,3.4,2.2,3.2,3.3,2.15,A
Fulham,ManUnited,3,0,1,0,10,16,7,4,10,9,5,2,0,1,0,0,6.5,4,1.57,6.5,4,1.53,H
ManCity,Sunderland,4,3,3,2,11,7,5,5,13,8,6,4,2,2,0,1,1.53,4,7,1.44,4.2,7.5,H
Portsmouth,Liverpool,2,0,1,0,14,7,6,3,7,12,8,10,3,3,0,1,5.5,4,1.62,6,3.8,1.57,H
Everton,Birmingham,1,1,1,1,19,2,7,1,8,9,6,4,0,3,0,0,1.83,3.5,4.5,1.8,3.4,4.6,D
WestHam,Chelsea,1,1,1,0,6,20,5,6,17,16,5,5,4,3,0,0,8.5,4.5,1.4,8.5,4.6,1.36,D
Wolves,Burnley,2,0,1,0,12,10,12,6,17,9,5,5,2,1,0,0,2.1,3.3,3.6,2,3.4,3.75,H
Birmingham,Chelsea,0,0,0,0,11,27,4,12,6,17,7,11,1,2,0,1,6.5,3.8,1.57,6.5,3.6,1.44,D
Burnley,Bolton,1,1,0,1,15,11,7,5,11,12,8,2,0,0,0,0,2.38,3.3,3,2.15,3.25,2.87,D
Fulham,Tottenham,0,0,0,0,15,6,6,1,19,12,4,2,1,0,0,0,2.8,3.4,2.5,2.75,3.2,2.25,D
Liverpool,Wolves,2,0,0,0,14,6,10,2,9,10,7,1,0,1,0,1,1.29,5.5,11,1.25,4.5,10,H
ManCity,Stoke,2,0,2,0,12,7,6,3,13,10,7,6,0,2,0,0,1.44,4.33,7.5,1.4,4,6.5,H
Sunderland,Everton,1,1,1,0,10,12,6,4,17,16,4,12,1,3,0,0,2.38,3.3,3,2.2,3.25,2.75,D
WestHam,Portsmouth,2,0,1,0,13,11,5,7,10,19,6,4,0,3,0,0,2.1,3.3,3.6,2,3.2,3.2,H
Wigan,Blackburn,1,1,0,1,14,8,8,3,10,18,6,2,1,4,0,0,2.3,3.25,3.2,2.15,3.25,2.87,D
Arsenal,AstonVilla,3,0,0,0,19,7,12,3,14,18,10,4,1,3,0,0,1.73,3.5,5,1.57,3.5,5,H
Hull,ManUnited,1,3,0,1,12,19,6,11,13,17,5,6,0,2,0,0,8,4.2,1.4,7.5,4.2,1.33,A
Blackburn,Sunderland,2,2,0,0,21,13,11,8,6,20,4,4,1,4,0,0,2.1,3.3,3.6,2.1,3.3,2.87,D
Chelsea,Fulham,2,1,0,1,18,3,11,3,9,13,10,6,1,1,0,0,1.36,4.5,10,1.25,4.8,8.5,H
Everton,Burnley,2,0,0,0,24,12,16,9,7,18,10,6,1,5,0,1,1.57,3.8,6.5,1.53,3.5,5.5,H
Stoke,Birmingham,0,1,0,0,12,9,6,5,15,13,10,7,2,3,0,0,2.4,3.25,3,2.2,3.25,2.75,A
Tottenham,WestHam,2,0,1,0,21,3,9,2,9,14,9,3,2,3,0,0,1.44,4.2,8,1.36,4,7,H
Wolves,ManCity,0,3,0,1,11,12,6,5,16,11,8,3,3,2,0,0,4.5,3.6,1.8,4.2,3.5,1.67,A
AstonVilla,Liverpool,0,1,0,0,11,12,7,9,13,11,8,10,1,1,0,0,2.8,3.25,2.6,2.7,3.2,2.62,A
Bolton,Hull,2,2,1,0,16,12,6,7,14,18,8,8,1,2,0,0,1.8,3.6,4.75,1.8,3.3,3.75,D
ManUnited,Wigan,5,0,3,0,23,11,16,6,6,11,7,3,0,1,0,0,1.2,6.5,15,1.22,5.5,15,H
Portsmouth,Arsenal,1,4,0,2,10,14,6,10,14,3,2,10,2,0,0,0,6.5,4,1.53,6,3.75,1.44,A
Stoke,Fulham,3,2,3,0,11,14,9,7,13,7,8,10,1,0,0,0,2.63,3.25,2.75,2.7,3.1,2.7,H
Arsenal,Everton,2,2,1,1,6,9,5,5,10,11,6,8,1,1,0,0,1.4,4.5,8.5,1.4,4.5,8,D
Birmingham,ManUnited,1,1,1,0,6,14,5,10,10,13,2,12,2,1,0,1,6.5,3.6,1.62,6,3.8,1.57,D
ManCity,Blackburn,4,1,2,0,12,8,6,3,6,10,4,3,1,1,0,0,1.44,4.33,8,1.4,4.5,8,H
Chelsea,Sunderland,7,2,4,0,23,7,13,3,4,10,15,1,0,1,0,0,1.22,6,15,1.22,6,12,H
Everton,ManCity,2,0,2,0,13,8,6,4,14,14,11,3,0,0,0,0,2.88,3.25,2.5,2.8,3.3,2.5,H
ManUnited,Burnley,3,0,0,0,24,11,11,5,12,7,7,1,0,0,0,0,1.17,7,17,1.17,7,17,H
Stoke,Liverpool,1,1,0,0,6,4,5,3,14,10,10,0,1,2,0,0,3.5,3.2,2.2,3.9,3.25,2,D
Tottenham,Hull,0,0,0,0,25,8,18,2,14,11,14,1,4,2,0,0,1.25,6,11,1.22,6,12,D
Wolves,Wigan,0,2,0,0,9,20,4,14,14,16,4,3,4,3,1,1,2.3,3.25,3.2,2.3,3.25,3.1,A
AstonVilla,WestHam,0,0,0,0,17,8,10,3,7,12,16,4,1,3,0,0,1.53,3.8,7,1.53,3.75,7,D
Blackburn,Fulham,2,0,1,0,11,14,7,9,14,9,3,6,1,3,0,0,2.4,3.25,3,2.37,3.25,3,H
Bolton,Arsenal,0,2,0,1,12,14,6,9,13,5,2,4,1,2,0,0,6.5,4,1.53,6,4,1.53,A
Arsenal,Bolton,4,2,1,2,20,7,14,4,16,17,9,3,1,2,0,0,1.22,5.5,17,1.2,6,17,H
Liverpool,Tottenham,2,0,1,0,13,7,5,5,11,17,2,3,2,3,0,0,2.4,3.25,3,2.4,3.3,2.9,H
ManUnited,Hull,4,0,1,0,25,8,15,4,6,10,12,8,1,1,0,0,1.14,6.5,15,1.14,6,12,H
Bolton,Burnley,1,0,1,0,14,10,6,5,12,11,4,7,3,2,0,0,1.8,3.6,4.5,1.73,3.25,4.2,H
Portsmouth,WestHam,1,1,0,0,14,12,8,4,16,9,6,4,3,1,0,0,2.5,3.25,2.88,2.37,3.1,2.62,D
Tottenham,Fulham,2,0,1,0,13,9,7,6,11,16,11,3,1,1,0,0,1.57,3.75,6.5,1.5,3.4,6,H
Wolves,Liverpool,0,0,0,0,6,6,4,3,10,11,0,7,0,1,0,0,5.5,3.6,1.67,4.2,3.4,1.7,D
AstonVilla,Arsenal,0,0,0,0,8,12,2,8,16,15,7,7,2,2,0,0,3.2,3.25,2.3,3,3.2,2.1,D
Blackburn,Wigan,2,1,1,0,13,13,7,8,20,13,5,6,3,1,0,0,1.95,3.4,4,1.91,3.2,3.5,H
Chelsea,Birmingham,3,0,2,0,25,5,17,3,11,8,8,3,0,0,0,0,1.22,6,15,1.22,4.8,10,H
Everton,Sunderland,2,0,2,0,11,5,7,3,10,19,3,8,0,1,0,0,1.67,3.6,5.5,1.57,3.5,5,H
Birmingham,Tottenham,1,1,0,0,12,21,6,12,12,8,5,8,4,2,0,0,3.1,3.25,2.38,3.1,3.25,2.3,D
Burnley,Chelsea,1,2,0,1,5,16,3,9,12,12,2,9,1,1,0,0,13,5,1.29,8,4.5,1.28,A
Fulham,AstonVilla,0,2,0,2,15,9,8,6,10,15,9,3,0,2,0,0,2.7,3.2,2.7,2.6,3.2,2.7,A
Hull,Wolves,2,2,1,0,8,13,4,4,15,10,4,7,2,0,0,0,2.25,3.25,3.25,2.25,3.2,3.25,D
Liverpool,Bolton,2,0,1,0,13,4,6,1,12,10,11,3,1,3,0,0,1.44,4.33,7.5,1.44,4.2,7.5,H
WestHam,Blackburn,0,0,0,0,7,8,6,4,17,13,10,7,0,1,0,0,2.1,3.3,3.6,2.1,3.25,3.6,D
Wigan,Everton,0,1,0,0,10,10,4,7,19,10,4,7,0,2,0,0,3,3.3,2.38,3,3.25,2.37,A
Arsenal,ManUnited,1,3,0,2,18,11,7,5,9,12,8,5,1,0,0,0,2.6,3.25,2.8,2.6,3.25,2.7,A
ManCity,Portsmouth,2,0,2,0,13,10,6,4,9,14,10,7,1,3,0,0,1.29,5,13,1.3,5,10,H
Sunderland,Stoke,0,0,0,0,6,4,5,3,7,16,7,3,2,3,0,0,2,3.4,3.8,2,3.3,3.75,D
Hull,Chelsea,1,1,1,1,7,21,3,11,9,12,6,8,1,3,0,0,13,5,1.29,8.5,4.8,1.25,D
Fulham,Portsmouth,1,0,0,0,14,12,9,8,12,12,5,5,0,1,0,0,1.67,3.5,6,1.61,3.4,5,H
Bolton,Fulham,0,0,0,0,16,7,11,4,8,12,2,5,0,0,0,0,2.25,3.3,3.25,2.25,3.25,3.25,D
Burnley,WestHam,2,1,1,0,8,20,4,11,15,13,3,5,2,1,0,0,2.6,3.25,2.8,2.6,3.2,2.75,H
Hull,ManCity,2,1,1,0,8,17,4,11,14,14,4,8,2,4,0,0,5.5,3.4,1.73,5,3.5,1.73,H
Liverpool,Everton,1,0,0,0,9,6,4,3,11,23,8,8,3,3,1,1,1.83,3.5,4.33,1.83,3.4,4.5,H
ManUnited,Portsmouth,5,0,2,0,21,7,8,5,9,11,12,1,1,4,0,0,1.13,8.5,23,1.12,7.5,23,H
Stoke,Blackburn,3,0,2,0,15,9,11,4,13,20,12,7,2,3,0,1,2.3,3.1,3.4,2.25,3.2,3.3,H
Sunderland,Wigan,1,1,0,1,11,14,8,6,12,14,2,3,4,5,0,0,2,3.4,3.8,2,3.3,3.8,D
Tottenham,AstonVilla,0,0,0,0,28,10,15,5,10,13,12,4,0,0,0,0,2.1,3.3,3.6,2.05,3.3,3.6,D
Birmingham,Wolves,2,1,0,1,15,12,10,5,12,18,11,4,5,3,0,0,1.8,3.4,5,1.8,3.3,4.8,H
Chelsea,Arsenal,2,0,2,0,9,14,3,6,11,14,4,8,2,2,0,0,1.8,3.6,4.5,1.8,3.3,4.8,H
Fulham,Burnley,3,0,2,0,16,10,12,3,9,9,6,2,1,0,0,0,1.73,3.5,5.25,1.73,3.4,5.25,H
ManCity,Bolton,2,0,1,0,8,11,4,5,8,18,6,3,0,2,0,0,1.44,4.2,8,1.44,4.2,7.5,H
Portsmouth,Sunderland,1,1,0,1,12,7,6,2,10,15,8,4,3,1,1,2,2.4,3.25,3,2.3,3.2,3.2,D
Wigan,Stoke,1,1,1,0,16,10,11,6,12,7,9,5,2,3,0,0,2.2,3.3,3.4,2.15,3.2,3.5,D
Arsenal,Liverpool,1,0,0,0,11,9,6,7,19,13,3,6,3,2,0,0,2.1,3.3,3.6,2,3.3,3.75,H
AstonVilla,ManUnited,1,1,1,1,10,12,6,6,9,10,1,7,0,1,0,1,4.2,3.5,1.91,4,3.5,1.91,D
Blackburn,Hull,1,0,1,0,20,7,10,4,14,13,6,6,1,3,0,1,1.83,3.5,4.5,1.83,3.4,4.5,H
Everton,Chelsea,2,1,1,1,7,14,5,5,13,15,5,6,1,2,0,0,5,3.6,1.73,5,3.5,1.73,H
WestHam,Birmingham,2,0,1,0,13,9,10,4,12,9,3,6,1,2,0,0,2.25,3.3,3.25,2.25,3.3,3.2,H
Wolves,Tottenham,1,0,1,0,8,10,4,4,15,10,5,7,2,1,0,0,4.2,3.4,1.91,4.33,3.5,1.83,H
Stoke,ManCity,1,1,0,0,8,9,5,3,21,14,3,3,3,3,1,0,3.1,3.2,2.38,3.1,3.3,2.3,D
Wigan,Bolton,0,0,0,0,10,8,1,0,6,9,4,9,0,1,0,0,2.3,3.25,3.2,2.3,3.2,3.2,D
Arsenal,Sunderland,2,0,1,0,16,6,10,4,8,10,7,1,1,5,0,0,1.22,6,15,1.2,5.5,12,H
Everton,ManUnited,3,1,1,1,11,11,7,5,12,10,4,12,5,1,0,0,4.5,3.6,1.8,4.6,3.25,1.73,H
Portsmouth,Stoke,1,2,1,0,15,14,12,7,10,10,7,7,2,1,0,1,2.38,3.25,3.1,2.3,3.25,2.8,A
WestHam,Hull,3,0,1,0,20,7,12,3,13,12,9,2,1,1,0,1,1.75,3.6,4.75,1.75,3.3,4.4,H
Wolves,Chelsea,0,2,0,1,11,7,7,2,12,14,1,5,0,1,0,0,12,5,1.3,10,4.5,1.28,A
AstonVilla,Burnley,5,2,1,1,15,13,8,10,5,12,9,5,0,3,0,0,1.36,4.5,10,1.35,4.33,8,H
Blackburn,Bolton,3,0,1,0,12,10,7,7,15,12,8,3,0,1,0,0,1.95,3.25,4.33,1.95,3.25,3.6,H
Fulham,Birmingham,2,1,0,1,11,9,6,6,9,16,3,1,1,1,0,0,2.1,3.25,3.75,2.05,3.2,3.3,H
ManCity,Liverpool,0,0,0,0,4,6,1,2,7,15,8,5,1,6,0,0,2.4,3.3,3,2.4,3.2,2.7,D
Wigan,Tottenham,0,3,0,1,8,13,7,12,17,13,3,2,3,4,0,0,3.75,3.5,2,3.4,3.25,2,A
ManUnited,WestHam,3,0,1,0,12,10,9,4,10,12,6,7,0,1,0,0,1.2,6.5,15,1.2,6,15,H
Birmingham,Wigan,1,0,1,0,10,11,5,2,16,18,2,7,1,3,0,0,1.91,3.3,4.33,1.91,3.3,4.2,H
Bolton,Wolves,1,0,1,0,16,6,9,4,10,6,7,11,0,2,0,0,2,3.3,4,1.95,3.3,4,H
Burnley,Portsmouth,1,2,1,1,14,13,8,5,12,13,4,3,1,2,0,1,2,3.4,3.8,2.05,3.4,3.5,A
Chelsea,ManCity,2,4,1,1,23,8,13,6,21,12,3,2,3,1,2,0,1.44,4.33,7.5,1.44,4.2,7.5,A
Stoke,Arsenal,1,3,1,1,4,17,3,11,12,7,3,6,0,1,1,0,5,3.6,1.73,5.5,3.4,1.7,A
Liverpool,Blackburn,2,1,2,1,12,12,6,7,10,22,4,5,1,5,0,0,1.36,4.75,9,1.36,4.5,9,H
Sunderland,Fulham,0,0,0,0,12,3,5,1,15,16,2,2,3,3,0,0,2.2,3.2,3.5,2.2,3.3,3.3,D
Tottenham,Everton,2,1,2,0,13,14,9,10,9,18,6,9,1,4,0,0,2,3.4,4,1.91,3.4,4,H
Arsenal,Burnley,3,1,1,0,20,8,11,5,5,12,8,2,0,4,0,0,1.14,7.5,21,1.12,8,21,H
WestHam,Bolton,1,2,0,2,18,15,8,7,13,21,6,3,2,5,0,1,1.8,3.5,4.5,1.73,3.5,5,A
Wolves,ManUnited,0,1,0,0,12,15,6,6,9,8,2,4,2,1,0,0,10,5,1.33,10,4.6,1.33,A
Everton,Hull,5,1,2,1,18,7,10,4,12,21,4,1,0,1,0,0,1.36,4.5,10,1.36,4.5,9,H
Wigan,Liverpool,1,0,1,0,12,11,4,3,15,14,4,7,1,5,0,0,6.5,3.8,1.57,6,3.6,1.62,H
Portsmouth,Birmingham,1,2,0,2,11,10,8,6,12,13,5,6,1,2,0,0,2.38,3.25,3.1,2.15,3.2,2.9,A
Sunderland,Bolton,4,0,1,0,12,7,7,2,14,10,2,7,2,2,0,1,2.1,3.25,3.75,2,3.2,3.2,H
Burnley,Stoke,1,1,0,1,10,8,3,3,12,10,4,4,2,0,0,0,2.5,3.3,2.88,2.4,3.1,2.6,D
Birmingham,Everton,2,2,1,2,7,13,4,11,10,11,5,4,1,1,0,0,3,3.25,2.4,3,3.2,2.38,D
Bolton,Wigan,4,0,1,0,8,13,6,7,20,13,3,6,1,2,0,0,2.1,3.3,3.6,2.1,3.25,3.6,H
Burnley,Wolves,1,2,0,1,22,7,11,3,10,21,11,6,1,4,0,0,2.25,3.3,3.3,2.25,3.2,3.3,A
Chelsea,WestHam,4,1,1,1,22,4,15,2,13,10,11,1,0,1,0,0,1.22,6,15,1.22,5.5,15,H
Hull,Arsenal,1,2,1,1,7,18,2,9,16,13,2,8,2,2,1,0,7.5,4.5,1.4,9,4.6,1.36,A
Stoke,AstonVilla,0,0,0,0,13,10,6,5,6,6,8,6,0,4,0,0,3.3,3.25,2.25,3.2,3.2,2.3,D
Tottenham,Blackburn,3,1,1,0,14,10,7,7,12,7,5,6,0,0,0,0,1.44,4.33,7.5,1.44,4,8,H
ManUnited,Fulham,3,0,0,0,33,8,19,5,7,11,11,1,1,1,0,0,1.22,6,15,1.22,5.5,15,H
Sunderland,ManCity,1,1,1,0,12,13,7,9,12,10,3,7,2,4,0,0,3.6,3.4,2.1,3.4,3.25,2.15,D
Liverpool,Portsmouth,4,1,3,0,23,7,12,3,10,15,8,4,0,2,0,0,1.25,5.5,13,1.22,5.75,13,H
Wigan,AstonVilla,1,2,1,1,10,18,6,10,10,14,7,8,2,1,0,0,3.6,3.3,2.1,3.4,3.25,2.15,A
Arsenal,WestHam,2,0,1,0,9,8,5,4,7,24,4,2,1,4,1,0,1.25,5.75,13,1.22,5.5,15,H
AstonVilla,Wolves,2,2,1,2,11,7,3,4,10,12,7,5,1,2,0,0,1.4,4.33,9,1.4,4.2,9,D
Everton,Bolton,2,0,0,0,18,6,11,4,12,17,6,3,1,1,0,1,1.53,3.8,7,1.53,3.8,6.5,H
Portsmouth,Hull,3,2,1,1,18,9,10,5,7,8,11,1,1,0,0,0,2.2,3.2,3.5,2.1,3.3,3.5,H
Stoke,Tottenham,1,2,0,0,8,16,4,9,7,9,6,7,2,2,1,0,3.6,3.3,2.1,3.5,3.3,2.1,A
Sunderland,Birmingham,3,1,2,0,11,21,9,14,8,8,7,10,0,1,0,0,2.2,3.2,3.5,2.1,3.3,3.5,H
Wigan,Burnley,1,0,0,0,21,13,11,8,10,15,5,3,1,3,0,0,1.73,3.6,5,1.73,3.5,5,H
Blackburn,Chelsea,1,1,0,1,8,14,4,8,10,9,3,11,0,1,0,0,7.5,4.33,1.44,7.5,4.2,1.44,D
Fulham,ManCity,1,2,0,2,10,14,4,9,8,9,4,2,0,0,0,0,3.1,3.25,2.38,3.1,3.3,2.3,A
ManUnited,Liverpool,2,1,1,1,10,4,5,2,10,15,1,2,2,3,0,0,1.67,3.75,5.5,1.67,3.5,5.5,H
WestHam,Wolves,1,3,0,1,17,5,10,4,9,24,8,5,0,2,0,0,1.8,3.6,4.5,1.7,3.3,4.33,A
AstonVilla,Sunderland,1,1,1,1,11,10,4,5,5,7,6,7,0,0,0,0,1.53,3.8,7,1.5,3.4,6,D
Blackburn,Birmingham,2,1,1,0,9,8,7,5,18,10,5,6,2,1,0,0,2,3.25,4,1.91,3.2,3.5,H
ManCity,Everton,0,2,0,1,12,10,5,7,11,10,7,4,3,2,0,0,1.83,3.5,4.33,1.8,3.3,3.75,A
Portsmouth,Chelsea,0,5,0,1,10,20,6,11,11,11,1,6,3,2,0,0,12,5,1.3,9.5,5,1.22,A
Birmingham,Arsenal,1,1,0,0,7,13,3,8,13,13,3,6,3,2,0,0,7,4.2,1.5,6.5,3.8,1.53,D
Bolton,ManUnited,0,4,0,1,14,13,10,8,14,15,11,6,0,0,0,0,8.5,4.5,1.4,8,4.5,1.4,A
Chelsea,AstonVilla,7,1,2,1,13,7,11,5,12,5,8,6,3,2,0,0,1.4,4.75,8,1.36,4.6,8.5,H
Hull,Fulham,2,0,1,0,7,12,4,9,11,15,6,8,2,4,0,0,2.4,3.25,3,2.5,3.2,2.88,H
Tottenham,Portsmouth,2,0,2,0,16,8,8,3,5,9,11,2,0,1,0,0,1.2,6,17,1.2,6,15,H
WestHam,Stoke,0,1,0,0,17,12,7,7,14,17,6,7,0,2,0,0,2.1,3.3,3.6,2.1,3.2,3.6,A
Wolves,Everton,0,0,0,0,9,22,2,13,14,12,3,7,1,1,0,0,3.8,3.4,2,3.8,3.3,2,D
Burnley,Blackburn,0,1,0,1,7,12,3,5,15,12,7,2,3,2,0,0,2.5,3.25,2.88,2.62,3.3,2.62,A
Liverpool,Sunderland,3,0,2,0,25,7,16,2,11,9,9,2,0,1,0,0,1.3,5.25,11,1.29,5,11,H
ManCity,Wigan,3,0,0,0,10,9,8,3,12,13,3,4,3,2,0,1,1.33,4.75,11,1.33,4.8,9.5,H
Arsenal,Wolves,1,0,0,0,23,3,13,2,10,13,10,4,0,2,0,1,1.22,6,15,1.2,6,15,H
Bolton,AstonVilla,0,1,0,1,14,13,10,9,13,14,6,8,2,0,0,0,2.88,3.25,2.5,3,3.25,2.38,A
Burnley,ManCity,1,6,0,5,14,20,7,14,5,8,6,7,0,0,0,0,5,3.8,1.7,5,3.6,1.7,A
ManUnited,Chelsea,1,2,0,1,9,11,3,5,14,11,3,3,3,1,0,0,2.63,3.2,2.75,2.62,3.1,2.75,A
Portsmouth,Blackburn,0,0,0,0,6,16,3,8,11,10,1,9,2,1,1,0,3.3,3.3,2.25,3.1,3.3,2.3,D
Stoke,Hull,2,0,1,0,9,5,3,3,12,12,3,2,3,2,0,0,1.8,3.5,4.5,1.8,3.4,4.6,H
Sunderland,Tottenham,3,1,2,0,11,12,10,9,16,15,6,6,2,0,0,0,3.6,3.3,2.1,3.5,3.3,2.1,H
Birmingham,Liverpool,1,1,0,0,8,16,3,8,14,9,5,4,2,1,0,0,4.5,3.5,1.83,4.8,3.5,1.75,D
Everton,WestHam,2,2,1,0,10,10,5,5,7,17,2,8,2,3,0,0,1.44,4.33,7.5,1.4,4.33,8.5,D
Fulham,Wigan,2,1,0,1,7,12,5,7,11,10,6,3,1,2,0,0,2,3.4,3.8,2,3.3,3.8,H
Hull,Burnley,1,4,1,1,11,9,4,7,19,14,6,1,5,1,0,0,1.73,3.6,5,1.7,3.6,5,A
WestHam,Sunderland,1,0,0,0,10,9,6,7,12,20,2,7,1,3,0,0,2,3.4,3.8,2,3.3,3.8,H
Blackburn,ManUnited,0,0,0,0,8,13,7,6,14,12,1,7,1,2,0,0,6.5,4,1.53,7.5,4.2,1.44,D
Liverpool,Fulham,0,0,0,0,18,2,9,2,6,16,10,1,1,3,0,0,1.29,5,13,1.3,4.8,11,D
ManCity,Birmingham,5,1,3,1,17,5,8,3,12,9,8,4,0,3,0,0,1.4,4.5,8.5,1.36,4.5,9,H
Wolves,Stoke,0,0,0,0,10,9,8,1,7,4,7,6,0,0,0,0,2.3,3.25,3.2,2.3,3.2,3.2,D
Chelsea,Bolton,1,0,1,0,18,7,8,2,13,22,5,2,1,4,0,0,1.14,8,19,1.12,6,15,H
AstonVilla,Everton,2,2,0,1,10,13,7,10,11,9,7,6,2,2,0,0,2.25,3.3,3.3,2.15,3.3,2.8,D
Tottenham,Arsenal,2,1,1,0,13,19,10,11,13,10,4,6,3,1,0,0,3.25,3.3,2.25,2.9,3.3,2.25,H
Wigan,Portsmouth,0,0,0,0,24,6,14,2,16,9,10,3,2,1,0,0,1.57,3.8,6.5,1.53,3.6,5,D
Birmingham,Hull,0,0,0,0,10,11,7,4,11,12,8,1,0,0,0,0,1.73,3.6,5,1.8,3.4,4.6,D
Blackburn,Everton,2,3,0,1,15,11,10,4,15,10,4,2,3,2,0,0,2.8,3.25,2.6,2.75,3.2,2.6,A
Fulham,Wolves,0,0,0,0,11,5,4,1,9,11,5,9,1,0,0,0,2.1,3.25,3.75,2,3.3,3.8,D
ManCity,ManUnited,0,1,0,0,8,13,5,3,8,12,7,5,2,1,0,0,2.88,3.5,2.4,2.7,3.4,2.5,A
Stoke,Bolton,1,2,1,0,11,13,5,8,10,5,5,1,1,2,0,0,2.1,3.25,3.75,1.95,3.3,4,A
Sunderland,Burnley,2,1,2,0,16,9,11,4,14,17,3,3,3,2,0,0,1.62,3.75,6,1.57,3.8,6,H
Tottenham,Chelsea,2,1,2,0,20,9,10,6,7,14,13,4,2,4,0,1,4,3.6,1.91,4.2,3.5,1.85,H
Portsmouth,AstonVilla,1,2,1,1,16,12,12,9,5,10,7,6,0,0,0,0,5.5,3.75,1.67,5.5,3.75,1.62,A
Wigan,Arsenal,3,2,0,1,16,11,11,8,15,13,8,3,2,1,0,0,6.5,4,1.53,6,4,1.53,H
Liverpool,WestHam,3,0,2,0,17,6,8,2,8,12,9,2,0,2,0,0,1.33,5,10,1.36,4.5,9,H
Hull,AstonVilla,0,2,0,1,14,11,10,5,8,7,11,9,2,2,0,0,3.5,3.4,2.1,3.3,3.3,2.2,A
Arsenal,ManCity,0,0,0,0,9,3,4,2,13,14,5,1,4,2,0,0,2,3.5,3.75,1.95,3.5,3.8,D
Bolton,Portsmouth,2,2,2,0,14,13,10,6,16,13,12,5,1,1,0,0,1.53,4,6.5,1.53,4,6,D
Hull,Sunderland,0,1,0,1,14,10,8,5,12,17,3,6,1,3,1,1,2.38,3.4,3,2.3,3.3,3.1,A
